mu, q, u, number, w_total
 0.45,       -0.0045114767,        0.0000141350,        376957.,    17302.5538487252
 0.46,       -0.0046891024,       -0.0000942532,        389257.,    18050.5566447879
 0.47,       -0.0044941064,       -0.0001381827,        401526.,    18706.2011983779
 0.48,       -0.0046347774,        0.0000956150,        415529.,    19455.3762312881
 0.49,       -0.0042078391,       -0.0000027153,        428555.,    20020.7639030211
 0.50,       -0.0044119132,       -0.0001377455,        441786.,    20821.4275989038
 0.51,       -0.0041642136,        0.0000870396,        456703.,    21560.4302168132
 0.52,       -0.0041138097,       -0.0000585164,        471019.,    22387.4242942095
 0.53,       -0.0041800656,       -0.0000843147,        482249.,    22886.2226854734
 0.54,       -0.0041502185,       -0.0000378421,        496862.,    23813.2976672750
 0.55,       -0.0039169069,        0.0000737888,        512550.,    24641.6268917252
 0.56,       -0.0039565539,        0.0000115476,        527069.,    25481.2759888313
 0.57,       -0.0037818552,       -0.0000071692,        541767.,    26354.7041418233
 0.58,       -0.0037505233,       -0.0000157749,        556953.,    27165.7475521657
 0.59,       -0.0036994351,       -0.0000162707,        571350.,    27995.9021953223
 0.60,       -0.0036020916,        0.0000955155,        585673.,    28854.3408926444
 0.61,       -0.0034659240,       -0.0000576056,        602449.,    29901.5238441003
 0.62,       -0.0035194851,        0.0001051755,        616206.,    30716.8621659725
 0.63,       -0.0034449487,       -0.0000244410,        631731.,    31607.9909161208
 0.64,       -0.0032203178,        0.0001334016,        650514.,    32655.4732149570
 0.65,       -0.0031773772,       -0.0000030464,        665482.,    33579.8653293799
 0.66,       -0.0030179652,       -0.0000811296,        685635.,    34818.7107493825
 0.67,       -0.0030166084,        0.0001465672,        700253.,    35875.9296314120
 0.68,       -0.0029234492,        0.0000436320,        717965.,    36882.6982595228
 0.69,       -0.0029906138,       -0.0000046930,        735916.,    38000.7794906220
 0.70,       -0.0027789080,       -0.0001310122,        752125.,    39097.4789223867
 0.71,       -0.0027882244,        0.0001087043,        770986.,    40369.5784536431
 0.72,       -0.0027867582,       -0.0000195233,        788256.,    41701.6813972383
 0.73,       -0.0026308788,       -0.0000979414,        808103.,    42829.5130946815
 0.74,       -0.0025252920,       -0.0001786690,        824046.,    43805.6311481871
 0.75,       -0.0024851685,       -0.0000045912,        846076.,    45431.1516134952
 0.76,       -0.0023645307,       -0.0000528997,        861198.,    46642.5926041041
 0.77,       -0.0023520542,       -0.0000385986,        879370.,    47744.3502736504
 0.78,       -0.0021397304,        0.0000580737,        901429.,    49263.1610888335
 0.79,       -0.0021497173,        0.0000260022,        919797.,    50685.4219599113
 0.80,       -0.0019011978,       -0.0000657721,        939185.,    52006.1317481447
 0.81,       -0.0020396539,        0.0000396814,        960726.,    53602.2882512923
 0.82,       -0.0017869670,        0.0000767601,        978868.,    54853.2280141743
 0.83,       -0.0017320594,       -0.0000788158,        999912.,    56442.3418065652
 0.84,       -0.0015300654,        0.0000162726,       1021102.,    58144.9045030006
 0.85,       -0.0015553848,       -0.0000849687,       1041645.,    59799.4907300181
 0.86,       -0.0013873602,        0.0001435405,       1061952.,    61451.1640636142
 0.87,       -0.0013719608,        0.0000473455,       1083704.,    63084.3831161687
 0.88,       -0.0013222607,       -0.0000291005,       1104945.,    64629.0989891515
 0.89,       -0.0011172871,       -0.0000197018,       1129572.,    66586.4020927991
 0.90,       -0.0009449719,        0.0000001305,       1150893.,    68477.5520575737
 0.91,       -0.0009447310,       -0.0000629500,       1171002.,    70000.4319553841
 0.92,       -0.0008634118,        0.0000405239,       1193419.,    71934.8028115258
 0.93,       -0.0007925301,        0.0000267085,       1214218.,    73676.4887687843
 0.94,       -0.0006519801,       -0.0000293716,       1237416.,    75868.7082260382
 0.95,       -0.0007028074,       -0.0000381370,       1262039.,    77717.1036915928
 0.96,       -0.0003581244,       -0.0000590340,       1285680.,    79799.4788696764
 0.97,       -0.0003929963,        0.0000136873,       1308537.,    81731.4695187715
 0.98,       -0.0002503840,        0.0000356567,       1333130.,    83940.3561961944
 0.99,       -0.0002367449,        0.0000873144,       1355607.,    85989.3388128861
 1.00,       -0.0000798639,       -0.0000042425,       1379010.,    88263.1975707714
