mu, q, u, number, w_total
 0.35,       -0.0318000443,       -0.0005011785,        497041.,   497039.3885312311
 0.36,       -0.0319738570,        0.0031602876,        519050.,   519048.3241955967
 0.37,       -0.0306742278,        0.0006462191,        538756.,   538754.2574757377
 0.38,       -0.0316605510,        0.0012447073,        559610.,   559608.1903650570
 0.39,       -0.0288681512,        0.0006662570,        582982.,   582980.1150389777
 0.40,       -0.0277985544,       -0.0002378412,        603341.,   603339.0493643384
 0.41,       -0.0292452850,       -0.0000460225,        628088.,   628085.9727211063
 0.42,       -0.0260874016,        0.0000500903,        649355.,   649352.9039861955
 0.43,       -0.0250434957,        0.0021050077,        671923.,   671920.8303045498
 0.44,       -0.0251596941,       -0.0004231481,        695767.,   695764.7570861735
 0.45,       -0.0250032208,        0.0006188956,        719861.,   719858.6741101205
 0.46,       -0.0234952042,        0.0006131228,        744347.,   744344.5986881081
 0.47,       -0.0215508253,       -0.0005230699,        769101.,   769098.5181800110
 0.48,       -0.0231171549,       -0.0003584642,        794164.,   794161.4327620971
 0.49,       -0.0217115703,        0.0010161901,        819524.,   819521.3547380064
 0.50,       -0.0208949447,        0.0014249711,        843768.,   843765.2798640291
 0.51,       -0.0202761399,       -0.0001237417,        868497.,   868494.2034523063
 0.52,       -0.0191442792,       -0.0007706087,        895300.,   895297.1136842725
 0.53,       -0.0200235355,        0.0008151780,        922835.,   922832.0239990170
 0.54,       -0.0181365181,        0.0010825790,        950143.,   950139.9424984461
 0.55,       -0.0183171969,       -0.0011969506,        978185.,   978181.8504118396
 0.56,       -0.0179777004,        0.0007146898,       1005480.,  1005476.7637692114
 0.57,       -0.0160916943,       -0.0002860664,       1033401.,  1033397.6764515010
 0.58,       -0.0163601772,        0.0009758519,       1060915.,  1060911.5869690778
 0.59,       -0.0153624137,       -0.0002256606,       1089054.,  1089050.4998597931
 0.60,       -0.0155092016,       -0.0004085139,       1117452.,  1117448.4078329816
 0.61,       -0.0146714877,       -0.0001334037,       1148645.,  1148641.3100136267
 0.62,       -0.0150711160,        0.0005817446,       1177193.,  1177189.2227547138
 0.63,       -0.0127934873,       -0.0002946087,       1208486.,  1208482.1217312114
 0.64,       -0.0124311159,        0.0002945233,       1236239.,  1236235.0303188665
 0.65,       -0.0125840706,       -0.0001988742,       1268354.,  1268349.9302860987
 0.66,       -0.0112959621,       -0.0001831576,       1299714.,  1299709.8357443535
 0.67,       -0.0116552208,       -0.0002015558,       1329004.,  1328999.7361997413
 0.68,       -0.0107592828,        0.0005295938,       1363955.,  1363950.6325193872
 0.69,       -0.0101373079,       -0.0004726995,       1395221.,  1395216.5252537599
 0.70,       -0.0109633275,        0.0002112307,       1426369.,  1426364.4282684764
 0.71,       -0.0092667042,       -0.0000951129,       1456625.,  1456620.3452049666
 0.72,       -0.0082338225,       -0.0003075364,       1493941.,  1493936.2250121934
 0.73,       -0.0096507001,       -0.0001611719,       1526254.,  1526249.1258969158
 0.74,       -0.0096328226,       -0.0001914883,       1559948.,  1559943.0122933509
 0.75,       -0.0082838360,       -0.0006764978,       1591793.,  1591787.9148077397
 0.76,       -0.0081388217,        0.0002821729,       1629903.,  1629897.7971320869
 0.77,       -0.0081506524,        0.0001139287,       1663603.,  1663597.6942257662
 0.78,       -0.0060589970,        0.0002638918,       1697814.,  1697808.5850425600
 0.79,       -0.0065917001,        0.0003481843,       1736242.,  1736236.4616900473
 0.80,       -0.0060751728,       -0.0004866134,       1768719.,  1768713.3659474459
 0.81,       -0.0056620726,       -0.0003062488,       1805599.,  1805593.2517258748
 0.82,       -0.0056181261,        0.0005198752,       1839945.,  1839939.1416729833
 0.83,       -0.0049846106,        0.0006095017,       1878164.,  1878158.0264421466
 0.84,       -0.0046800833,        0.0002882762,       1915293.,  1915286.9065893102
 0.85,       -0.0055093872,       -0.0002577857,       1952472.,  1952465.7939611340
 0.86,       -0.0049333146,       -0.0006782061,       1990152.,  1990145.6837705718
 0.87,       -0.0035457705,       -0.0002258294,       2027461.,  2027454.5640163952
 0.88,       -0.0033768804,       -0.0003338545,       2065042.,  2065035.4425494275
 0.89,       -0.0029422633,        0.0005995445,       2108972.,  2108965.3061317997
 0.90,       -0.0032299436,       -0.0001699858,       2143776.,  2143769.1973779239
 0.91,       -0.0026599278,       -0.0004796941,       2183589.,  2183582.0783169335
 0.92,       -0.0024699903,       -0.0005945101,       2220901.,  2220893.9611061239
 0.93,       -0.0014035225,       -0.0000561690,       2266041.,  2266033.8257849156
 0.94,       -0.0022984476,       -0.0000793167,       2304539.,  2304531.7045486998
 0.95,       -0.0015133648,       -0.0006327220,       2346566.,  2346558.5748913158
 0.96,       -0.0014393671,       -0.0003490561,       2388421.,  2388413.4480297249
 0.97,       -0.0011297478,        0.0005204366,       2426839.,  2426831.3356240471
 0.98,       -0.0011720963,        0.0007641084,       2467760.,  2467752.2113114358
 0.99,       -0.0001419123,       -0.0002290884,       2511489.,  2511481.0695655053
 1.00,        0.0000369476,        0.0006357159,       2554735.,  2554726.9443076253
