mu, q, u, number, w_total
 0.42,       -0.0182811639,        0.0016940662,        650546.,   430788.9778450902
 0.43,       -0.0169590904,       -0.0001417953,        672804.,   445690.6842112753
 0.44,       -0.0166457061,       -0.0003851814,        695914.,   461029.3463100680
 0.45,       -0.0150907198,       -0.0000872213,        719325.,   476321.6896621599
 0.46,       -0.0158964494,       -0.0000420362,        744613.,   493402.4944707856
 0.47,       -0.0152082847,       -0.0002843841,        767975.,   508753.9263098191
 0.48,       -0.0151197055,        0.0006381799,        795386.,   527025.2545641102
 0.49,       -0.0147928564,        0.0000910667,        818898.,   542219.9330404461
 0.50,       -0.0148155928,       -0.0004016413,        844304.,   559307.0419721123
 0.51,       -0.0140809399,        0.0010796843,        870161.,   576726.0704535465
 0.52,       -0.0130063089,       -0.0002245559,        897458.,   594732.3729805159
 0.53,       -0.0126499246,       -0.0005436088,        923966.,   612163.6571145117
 0.54,       -0.0118055565,        0.0004396369,        949285.,   629191.3012674280
 0.55,       -0.0130328910,       -0.0000228374,        976963.,   647613.0472542371
 0.56,       -0.0112280773,        0.0004907189,       1003689.,   665267.3692310236
 0.57,       -0.0114132266,        0.0002177553,       1031927.,   683697.7013240366
 0.58,       -0.0112634024,        0.0006803449,       1059148.,   702113.5793568064
 0.59,       -0.0110415060,        0.0003906140,       1088812.,   721906.5356381849
 0.60,       -0.0103235453,        0.0000956217,       1116824.,   740239.3845176504
 0.61,       -0.0091771025,       -0.0001314644,       1146935.,   760454.9394428562
 0.62,       -0.0091228339,       -0.0006498849,       1176329.,   780004.8047957749
 0.63,       -0.0093228516,       -0.0000599234,       1207499.,   800301.2566930768
 0.64,       -0.0085914416,       -0.0001745179,       1237028.,   820149.6131975811
 0.65,       -0.0086069385,       -0.0004575009,       1269884.,   841674.5850451255
 0.66,       -0.0088563291,       -0.0006614934,       1298039.,   860689.0668603843
 0.67,       -0.0076532104,        0.0000902066,       1332360.,   883748.1428691498
 0.68,       -0.0078060964,        0.0003071166,       1360857.,   902559.8931471880
 0.69,       -0.0074908578,        0.0007682817,       1394850.,   924774.0193696736
 0.70,       -0.0076657063,       -0.0004706874,       1426048.,   945636.8604480613
 0.71,       -0.0063058578,       -0.0003610876,       1457849.,   967079.4439880397
 0.72,       -0.0067399663,        0.0000701558,       1491309.,   988806.4342517509
 0.73,       -0.0060925452,        0.0003617928,       1525928.,  1012284.3722486170
 0.74,       -0.0060897497,        0.0000143560,       1559342.,  1034290.6414823042
 0.75,       -0.0053344349,       -0.0000473682,       1592468.,  1056152.4218541000
 0.76,       -0.0047861267,        0.0005176522,       1630135.,  1081137.0639797878
 0.77,       -0.0050810454,       -0.0000657608,       1665179.,  1104634.3636649556
 0.78,       -0.0045150811,       -0.0000445026,       1698062.,  1126413.1543787261
 0.79,       -0.0042744531,       -0.0000090784,       1734126.,  1150540.3090881035
 0.80,       -0.0044009669,        0.0003799952,       1768599.,  1173635.7784662091
 0.81,       -0.0044935947,       -0.0000419240,       1804259.,  1197217.7043847069
 0.82,       -0.0035028257,       -0.0001198924,       1841864.,  1222525.8452319137
 0.83,       -0.0041599042,        0.0001114131,       1879145.,  1247152.3702513841
 0.84,       -0.0031048346,       -0.0005627247,       1919003.,  1273983.8442186178
 0.85,       -0.0030703445,       -0.0001648729,       1951446.,  1295585.0681840219
 0.86,       -0.0035864949,        0.0004843958,       1991071.,  1321608.0874389175
 0.87,       -0.0028273660,       -0.0001082943,       2027384.,  1345789.1493112843
 0.88,       -0.0030244983,       -0.0006269488,       2067105.,  1372003.6221592235
 0.89,       -0.0022444858,        0.0003276652,       2105159.,  1397382.5011446388
 0.90,       -0.0020996772,        0.0001455623,       2142618.,  1422397.0663587949
 0.91,       -0.0017118989,        0.0002705459,       2182866.,  1448775.2801744989
 0.92,       -0.0023109064,        0.0005023294,       2226175.,  1478848.4775188994
 0.93,       -0.0016473536,       -0.0003755833,       2262836.,  1502681.0131459208
 0.94,       -0.0013081559,        0.0004128194,       2304695.,  1530902.0824282218
 0.95,       -0.0010281755,       -0.0003481166,       2346152.,  1558320.2543734931
 0.96,       -0.0011425940,       -0.0002233109,       2386435.,  1584805.0503034766
 0.97,       -0.0000315074,       -0.0005072995,       2429566.,  1613882.4705521264
 0.98,       -0.0002463773,       -0.0000111960,       2466414.,  1638577.2157078404
 0.99,       -0.0003980500,       -0.0000430127,       2512953.,  1669849.6784730766
 1.00,       -0.0001754946,        0.0001828058,       2554164.,  1696830.6857505492
