mu, q, u, number, w_total
 0.51,       -0.0067334817,        0.0004977547,        882268.,   882268.0000000000
 0.52,       -0.0072645321,        0.0005718475,        909671.,   909671.0000000000
 0.53,       -0.0052443379,       -0.0001838309,        936200.,   936200.0000000000
 0.54,       -0.0052114607,       -0.0000150477,        963363.,   963363.0000000000
 0.55,       -0.0032470531,       -0.0004780567,        991058.,   991058.0000000000
 0.56,       -0.0030401994,       -0.0006281477,       1019177.,  1019177.0000000000
 0.57,       -0.0029258258,       -0.0002392158,       1047366.,  1047366.0000000000
 0.58,       -0.0032735772,       -0.0000184981,       1075712.,  1075712.0000000000
 0.59,       -0.0028569178,        0.0006402353,       1105426.,  1105426.0000000000
 0.60,       -0.0013693994,       -0.0006346093,       1134407.,  1134407.0000000000
 0.61,       -0.0016499480,        0.0009878853,       1163583.,  1163583.0000000000
 0.62,       -0.0003151600,        0.0001499815,       1194404.,  1194404.0000000000
 0.63,       -0.0004476083,       -0.0002219371,       1223338.,  1223338.0000000000
 0.64,       -0.0001336874,        0.0015167976,       1252939.,  1252939.0000000000
 0.65,        0.0015628711,       -0.0000677359,       1285926.,  1285926.0000000000
 0.66,        0.0010385228,        0.0007127780,       1318786.,  1318786.0000000000
 0.67,        0.0022335224,        0.0011198699,       1347568.,  1347568.0000000000
 0.68,        0.0017540521,       -0.0001979389,       1378289.,  1378289.0000000000
 0.69,        0.0018101476,       -0.0004256697,       1410194.,  1410194.0000000000
 0.70,        0.0027443701,        0.0004041224,       1441210.,  1441210.0000000000
 0.71,        0.0018014973,       -0.0005637498,       1473003.,  1473003.0000000000
 0.72,        0.0027145447,        0.0002963798,       1506561.,  1506561.0000000000
 0.73,        0.0022032667,       -0.0005781979,       1539621.,  1539621.0000000000
 0.74,        0.0027245422,        0.0006763699,       1570752.,  1570752.0000000000
 0.75,        0.0027942392,        0.0001050693,       1605923.,  1605923.0000000000
 0.76,        0.0027549024,       -0.0000531269,       1637258.,  1637258.0000000000
 0.77,        0.0034474555,       -0.0000946780,       1674439.,  1674439.0000000000
 0.78,        0.0040171855,        0.0006971645,       1706422.,  1706422.0000000000
 0.79,        0.0030354246,        0.0006950984,       1737907.,  1737907.0000000000
 0.80,        0.0031549008,        0.0006411808,       1771871.,  1771871.0000000000
 0.81,        0.0033318209,        0.0005266242,       1807537.,  1807537.0000000000
 0.82,        0.0036198857,       -0.0000601767,       1841474.,  1841474.0000000000
 0.83,        0.0029466858,       -0.0007053661,       1875021.,  1875021.0000000000
 0.84,        0.0029480953,       -0.0005483828,       1911755.,  1911755.0000000000
 0.85,        0.0028008635,       -0.0005044593,       1943066.,  1943066.0000000000
 0.86,        0.0020730058,        0.0002183842,       1978518.,  1978518.0000000000
 0.87,        0.0027059163,        0.0009373677,       2014630.,  2014630.0000000000
 0.88,        0.0031821624,        0.0002153398,       2052048.,  2052048.0000000000
 0.89,        0.0025351463,        0.0000875873,       2083674.,  2083674.0000000000
 0.90,        0.0021936878,        0.0001390346,       2122999.,  2122999.0000000000
 0.91,        0.0023594707,        0.0008500234,       2156694.,  2156694.0000000000
 0.92,        0.0018813966,       -0.0000026977,       2191592.,  2191592.0000000000
 0.93,        0.0021631012,       -0.0001259443,       2226374.,  2226374.0000000000
 0.94,        0.0011352514,       -0.0007122206,       2265109.,  2265109.0000000000
 0.95,        0.0022195185,       -0.0005605480,       2299158.,  2299158.0000000000
 0.96,        0.0013188588,        0.0003208784,       2333626.,  2333626.0000000000
 0.97,        0.0010631598,        0.0004595959,       2368971.,  2368971.0000000000
 0.98,        0.0005424756,        0.0012406052,       2405246.,  2405246.0000000000
 0.99,        0.0005527007,        0.0000511536,       2442166.,  2442166.0000000000
 1.00,        0.0012084327,        0.0000996705,       2475557.,  2475557.0000000000
