mu, q, u, number, w_total
 0.41,       -0.0070874539,       -0.0003229916,        599965.,   133301.1488821012
 0.42,       -0.0069774071,       -0.0002617566,        620265.,   137727.9228906624
 0.43,       -0.0063161134,        0.0001888102,        644952.,   143354.7918293366
 0.44,       -0.0067650145,       -0.0001074297,        664862.,   147825.9084456029
 0.45,       -0.0067173467,        0.0003533386,        689046.,   152971.4855158036
 0.46,       -0.0063521909,        0.0003868141,        713591.,   158498.2443021736
 0.47,       -0.0058907853,       -0.0000012812,        734756.,   163227.3468939190
 0.48,       -0.0056936078,       -0.0002552278,        757964.,   168584.9414167576
 0.49,       -0.0055931381,        0.0004383574,        782900.,   174454.3809211385
 0.50,       -0.0054893099,       -0.0000569213,        808551.,   179785.6176584437
 0.51,       -0.0055431683,        0.0001920072,        833433.,   185362.1090732673
 0.52,       -0.0053474148,       -0.0002391146,        855771.,   190496.4849913550
 0.53,       -0.0051676303,       -0.0001858394,        880963.,   196269.3828485509
 0.54,       -0.0049451450,       -0.0003998163,        908798.,   201926.2081103193
 0.55,       -0.0046047580,        0.0000771094,        934846.,   208089.2790927759
 0.56,       -0.0046444900,       -0.0000215583,        960401.,   213981.0602802642
 0.57,       -0.0045137735,       -0.0000600270,        986702.,   220043.5705375109
 0.58,       -0.0045599911,        0.0001576243,       1011728.,   225637.3057922341
 0.59,       -0.0045029985,        0.0001151943,       1041883.,   232042.6188303664
 0.60,       -0.0040969977,       -0.0000405565,       1066756.,   238125.3697934698
 0.61,       -0.0043075133,       -0.0001444798,       1096004.,   244674.5160108820
 0.62,       -0.0039563248,        0.0000432399,       1125549.,   250979.2389531418
 0.63,       -0.0035018767,       -0.0000867572,       1152118.,   256988.8763689779
 0.64,       -0.0036228289,       -0.0000323515,       1182808.,   264010.3084232972
 0.65,       -0.0035468390,       -0.0002290273,       1211782.,   270778.1919855719
 0.66,       -0.0036731612,        0.0001597885,       1239539.,   276702.2120851754
 0.67,       -0.0031384421,        0.0002591738,       1270954.,   284536.2791433681
 0.68,       -0.0031099676,       -0.0000735968,       1302130.,   290858.1671883113
 0.69,       -0.0030203569,        0.0002641228,       1332600.,   297860.2967772488
 0.70,       -0.0028321371,       -0.0002670995,       1362329.,   304678.8012443582
 0.71,       -0.0031661486,        0.0000288038,       1396856.,   312997.3119760763
 0.72,       -0.0026376370,        0.0001759193,       1427970.,   319915.8786571192
 0.73,       -0.0025040574,        0.0000159650,       1457706.,   326667.6333857352
 0.74,       -0.0024539304,       -0.0000237275,       1492128.,   334425.6634002451
 0.75,       -0.0024177785,        0.0000013931,       1523377.,   341581.3540000017
 0.76,       -0.0024552239,       -0.0001805040,       1554992.,   348488.9172756452
 0.77,       -0.0021420600,       -0.0001748250,       1589916.,   356401.8864462875
 0.78,       -0.0021039033,       -0.0001156758,       1621282.,   363869.6775188718
 0.79,       -0.0019597740,       -0.0000429285,       1656955.,   371936.7535248727
 0.80,       -0.0018944543,        0.0003308620,       1689601.,   379808.3569400295
 0.81,       -0.0017047631,       -0.0001441898,       1724972.,   387440.0162689445
 0.82,       -0.0015812817,       -0.0000472814,       1758220.,   395153.1818888205
 0.83,       -0.0016917377,        0.0000696571,       1793828.,   403026.3635460361
 0.84,       -0.0016063447,       -0.0001378059,       1829068.,   411794.5217886298
 0.85,       -0.0013293781,        0.0000122161,       1865833.,   420139.3826933628
 0.86,       -0.0015066010,       -0.0001437031,       1903549.,   428658.0228042438
 0.87,       -0.0010045065,        0.0000443856,       1940882.,   436898.4593702775
 0.88,       -0.0010440150,       -0.0000576229,       1975980.,   445298.9557710148
 0.89,       -0.0010050105,       -0.0000748888,       2012740.,   454014.4511433871
 0.90,       -0.0010233137,        0.0000851076,       2049903.,   462310.0967491522
 0.91,       -0.0009561685,       -0.0003982075,       2088555.,   471067.2351273259
 0.92,       -0.0007689055,       -0.0000269811,       2125303.,   479925.7193979931
 0.93,       -0.0006726513,       -0.0000017651,       2165057.,   488689.7888167164
 0.94,       -0.0006190364,        0.0000349669,       2202614.,   497644.6312621749
 0.95,       -0.0005598928,        0.0001208391,       2240889.,   507120.1655331075
 0.96,       -0.0003670468,        0.0000142856,       2281010.,   516080.8607403681
 0.97,       -0.0001153599,       -0.0002616420,       2323115.,   525631.0283035586
 0.98,       -0.0001087159,       -0.0000676978,       2361844.,   535336.6396079951
 0.99,        0.0000764835,        0.0000716121,       2401365.,   544592.8982915427
 1.00,       -0.0003771878,        0.0001837677,       2441669.,   553927.0227492467
