mu, q, u, number, w_total
 0.52,       -0.0158308172,        0.0000849447,        899568.,   659791.6121740495
 0.53,       -0.0135898942,       -0.0001925762,        925906.,   679124.7610086730
 0.54,       -0.0142935534,       -0.0002090549,        952650.,   699095.9507344104
 0.55,       -0.0133431150,        0.0000642025,        980390.,   719313.1576510537
 0.56,       -0.0120602458,        0.0012552587,       1005866.,   738620.6910585994
 0.57,       -0.0128531649,        0.0003026436,       1035574.,   760542.1145879577
 0.58,       -0.0118214712,        0.0009919804,       1064423.,   782177.7709647518
 0.59,       -0.0114887194,       -0.0011533783,       1092022.,   802276.5398028190
 0.60,       -0.0109389188,        0.0005882601,       1120975.,   824146.2160438703
 0.61,       -0.0103640720,       -0.0009592054,       1151596.,   846899.4789046156
 0.62,       -0.0105751630,        0.0000877455,       1181244.,   869076.2769111076
 0.63,       -0.0090706546,       -0.0002986296,       1208952.,   889758.1496418093
 0.64,       -0.0108356558,       -0.0001587357,       1242012.,   914168.1665837904
 0.65,       -0.0087443364,        0.0007526880,       1271216.,   936069.3496153270
 0.66,       -0.0088872851,        0.0005010457,       1302089.,   959653.0097621148
 0.67,       -0.0079576978,       -0.0000821394,       1333655.,   982780.4317991885
 0.68,       -0.0080610830,        0.0000902442,       1365697.,  1006613.3738865941
 0.69,       -0.0072836150,        0.0003685744,       1396875.,  1029919.8038855551
 0.70,       -0.0072578503,        0.0007294785,       1428330.,  1053730.1089489930
 0.71,       -0.0073154659,       -0.0010715957,       1462614.,  1079395.2995883531
 0.72,       -0.0071764621,        0.0001066203,       1495321.,  1103790.9236920809
 0.73,       -0.0067870529,       -0.0002175595,       1529453.,  1129486.5359122236
 0.74,       -0.0056933000,        0.0002995348,       1563610.,  1155290.3735547105
 0.75,       -0.0052128640,        0.0004790872,       1596157.,  1180139.1136853138
 0.76,       -0.0053206311,        0.0006029292,       1630617.,  1205605.5215914540
 0.77,       -0.0047191898,        0.0008547474,       1666952.,  1233181.0623850599
 0.78,       -0.0051507043,       -0.0006492590,       1700796.,  1258999.2816715396
 0.79,       -0.0036369101,        0.0002781239,       1736345.,  1285608.5757946610
 0.80,       -0.0038280711,       -0.0004303409,       1770970.,  1311872.7032630891
 0.81,       -0.0031919851,       -0.0002293952,       1806239.,  1338306.5793166333
 0.82,       -0.0037537629,        0.0002804383,       1841080.,  1364935.0712866967
 0.83,       -0.0027255140,        0.0003666102,       1879524.,  1394165.5596441533
 0.84,       -0.0026381114,       -0.0008825051,       1914856.,  1421081.7148148646
 0.85,       -0.0025649033,        0.0008306850,       1949683.,  1446992.8937827500
 0.86,       -0.0021669728,        0.0006014585,       1989438.,  1476923.9605428567
 0.87,       -0.0023730246,       -0.0003182118,       2027006.,  1505821.6415162839
 0.88,       -0.0025519774,       -0.0003626510,       2064390.,  1534361.3376041637
 0.89,       -0.0018119828,       -0.0007733669,       2099624.,  1560886.2687046421
 0.90,       -0.0012780543,       -0.0001933144,       2137559.,  1590324.9108131938
 0.91,       -0.0020412276,       -0.0007057729,       2177343.,  1620505.3706528549
 0.92,       -0.0003907396,       -0.0010499735,       2214263.,  1648869.1015045212
 0.93,       -0.0011871426,       -0.0000170829,       2253345.,  1678372.1433572862
 0.94,       -0.0005496765,        0.0001638182,       2294786.,  1710072.7496824577
 0.95,       -0.0007406029,       -0.0005483337,       2329810.,  1737222.9544858863
 0.96,       -0.0004775169,       -0.0000972881,       2372462.,  1769227.9565594220
 0.97,       -0.0004807297,       -0.0003913587,       2411799.,  1799726.5329238526
 0.98,        0.0000755526,        0.0000817569,       2452300.,  1830517.0628350903
 0.99,       -0.0004643471,       -0.0001765981,       2494261.,  1862374.0712486599
 1.00,        0.0000966594,        0.0002558895,       2533233.,  1892508.0954198958
