mu, q, u, number, w_total
 0.45,       -0.0196813117,        0.0008793401,        720470.,   560997.9722983273
 0.46,       -0.0190594011,        0.0006169588,        745851.,   580768.6451037154
 0.47,       -0.0182897536,        0.0005417471,        768000.,   598132.3859436606
 0.48,       -0.0180587557,       -0.0001617022,        793306.,   617807.5924507488
 0.49,       -0.0175894138,        0.0007181102,        819283.,   638349.9755974389
 0.50,       -0.0146525939,       -0.0005012564,        844574.,   657917.8896929849
 0.51,       -0.0163670850,        0.0007275256,        871219.,   678596.1646479270
 0.52,       -0.0153341824,       -0.0006485389,        895666.,   697831.9243982888
 0.53,       -0.0157932271,        0.0009614144,        923832.,   719842.5132010008
 0.54,       -0.0155462921,       -0.0005792091,        949571.,   739885.0956452910
 0.55,       -0.0130394595,       -0.0006840954,        977660.,   761595.6753620724
 0.56,       -0.0144014343,       -0.0004307850,       1004743.,   782753.8106667416
 0.57,       -0.0134490172,       -0.0002510698,       1032601.,   804835.5024328264
 0.58,       -0.0123624875,       -0.0002540157,       1059642.,   825847.0435621835
 0.59,       -0.0131416297,        0.0002747324,       1090041.,   849285.5915125976
 0.60,       -0.0117354143,       -0.0006547871,       1117825.,   871267.9036121494
 0.61,       -0.0120469496,        0.0004537742,       1148358.,   894944.3792071533
 0.62,       -0.0111493483,       -0.0008087725,       1175727.,   916066.5195474215
 0.63,       -0.0103361787,       -0.0002134066,       1206374.,   940093.9193616671
 0.64,       -0.0110798854,        0.0005924244,       1237752.,   964718.3937615133
 0.65,       -0.0110827985,       -0.0004390281,       1268975.,   989110.5940888138
 0.66,       -0.0104279535,        0.0001762709,       1297850.,  1011449.9241042832
 0.67,       -0.0096195370,        0.0009980662,       1329258.,  1036399.7590725396
 0.68,       -0.0086455806,        0.0008114882,       1362651.,  1062479.3988656483
 0.69,       -0.0087084061,        0.0002483885,       1395979.,  1088355.1859964579
 0.70,       -0.0080709898,        0.0001405752,       1426353.,  1112066.4563774003
 0.71,       -0.0084405674,       -0.0001041774,       1460844.,  1139059.2753948844
 0.72,       -0.0075084519,        0.0004107636,       1493681.,  1164654.1530920444
 0.73,       -0.0065612238,        0.0004864496,       1524817.,  1189027.4574301653
 0.74,       -0.0068762777,       -0.0007987734,       1559939.,  1216578.9667979144
 0.75,       -0.0072373067,        0.0006277897,       1593263.,  1242039.4486758511
 0.76,       -0.0062798254,       -0.0005985979,       1625581.,  1267659.5905008842
 0.77,       -0.0058128977,       -0.0007945792,       1662619.,  1296930.2245464183
 0.78,       -0.0055688952,       -0.0000456824,       1698194.,  1324245.2248547750
 0.79,       -0.0047214082,        0.0003303691,       1731664.,  1350771.3991086911
 0.80,       -0.0056570479,        0.0010676511,       1766953.,  1378498.6006697256
 0.81,       -0.0046974694,       -0.0000407713,       1803276.,  1406735.4859301585
 0.82,       -0.0041155990,       -0.0003153633,       1841257.,  1436264.4511574763
 0.83,       -0.0044344812,        0.0001814351,       1877514.,  1464757.6792493856
 0.84,       -0.0048977386,        0.0001335469,       1915025.,  1494216.6052004569
 0.85,       -0.0031738344,        0.0009586226,       1952725.,  1523665.1520559788
 0.86,       -0.0037900412,       -0.0006978337,       1992882.,  1554980.5061339412
 0.87,       -0.0034440993,        0.0007802835,       2028768.,  1583170.1651332965
 0.88,       -0.0029614494,        0.0002676518,       2067599.,  1613633.2619792775
 0.89,       -0.0025368087,       -0.0002015288,       2105416.,  1643201.4514269880
 0.90,       -0.0025946542,       -0.0002072614,       2142709.,  1672582.7267630892
 0.91,       -0.0026572973,       -0.0006729661,       2184137.,  1704988.8327452936
 0.92,       -0.0031143651,       -0.0000955611,       2223746.,  1735900.4089855433
 0.93,       -0.0019958377,        0.0004186916,       2264427.,  1767972.9734077132
 0.94,       -0.0014486716,       -0.0005341128,       2305240.,  1799659.1935014077
 0.95,       -0.0015583932,        0.0003094157,       2343963.,  1830463.6043411721
 0.96,       -0.0010999748,        0.0002883981,       2385793.,  1862769.4801916978
 0.97,       -0.0003694485,       -0.0000883900,       2429631.,  1897096.5608785995
 0.98,       -0.0005118775,        0.0006654857,       2471433.,  1930228.0157846292
 0.99,        0.0005880805,       -0.0004207077,       2512260.,  1962697.8190776217
 1.00,       -0.0005793781,        0.0003296157,       2555770.,  1996821.4069239511
