mu, q, u, number, w_total
 0.41,        0.0859059736,       -0.0002791528,        830007.,   830006.9052936205
 0.42,        0.0851679503,       -0.0007347822,        859043.,   859042.9026301086
 0.43,        0.0844675745,        0.0002464729,        883959.,   883958.9006192512
 0.44,        0.0829460930,       -0.0002582988,        911365.,   911364.8982129935
 0.45,        0.0833573264,        0.0009360857,        936115.,   936114.8961678366
 0.46,        0.0834069676,       -0.0005517630,        965514.,   965513.8935804412
 0.47,        0.0827601680,       -0.0003388439,        990348.,   990347.8915290397
 0.48,        0.0819769465,       -0.0003181324,       1014692.,  1014691.8897091674
 0.49,        0.0798780618,       -0.0006131912,       1041217.,  1041216.8874841977
 0.50,        0.0795856028,        0.0004990349,       1064124.,  1064123.8856337508
 0.51,        0.0792120573,       -0.0005054114,       1090139.,  1090138.8836060823
 0.52,        0.0770428394,       -0.0003471503,       1115293.,  1115292.8815846054
 0.53,        0.0769117118,        0.0005382143,       1138473.,  1138472.8799780868
 0.54,        0.0768589014,       -0.0009799340,       1162027.,  1162026.8780726790
 0.55,        0.0757671263,       -0.0004582605,       1186411.,  1186410.8763573193
 0.56,        0.0736341467,       -0.0001393211,       1207996.,  1207995.8746855180
 0.57,        0.0727750540,        0.0003708725,       1230841.,  1230840.8731243738
 0.58,        0.0718340874,        0.0013387388,       1252795.,  1252794.8715997019
 0.59,        0.0717312631,       -0.0004664094,       1275095.,  1275094.8700207237
 0.60,        0.0706033296,        0.0004447512,       1296266.,  1296265.8684514663
 0.61,        0.0684548275,       -0.0010690182,       1319812.,  1319811.8667046297
 0.62,        0.0669205279,       -0.0009505764,       1339502.,  1339501.8654970995
 0.63,        0.0668598797,        0.0004084530,       1358446.,  1358445.8643021095
 0.64,        0.0645269064,        0.0001990470,       1379120.,  1379119.8630589847
 0.65,        0.0638411714,       -0.0012374657,       1396852.,  1396851.8620830462
 0.66,        0.0615862597,       -0.0015896886,       1417880.,  1417879.8603455066
 0.67,        0.0599856131,       -0.0009381378,       1436076.,  1436075.8596386735
 0.68,        0.0597030111,       -0.0001739540,       1454724.,  1454723.8582957978
 0.69,        0.0577986943,        0.0000745087,       1471404.,  1471403.8575476776
 0.70,        0.0565385359,        0.0000783101,       1488999.,  1488998.8564675674
 0.71,        0.0552071787,        0.0006033009,       1508127.,  1508126.8553850951
 0.72,        0.0542600926,       -0.0006966215,       1519797.,  1519796.8548553879
 0.73,        0.0523489379,       -0.0012028963,       1538844.,  1538843.8538429334
 0.74,        0.0500135344,       -0.0001628289,       1556125.,  1556124.8528594279
 0.75,        0.0491341522,       -0.0002038838,       1571277.,  1571276.8521508079
 0.76,        0.0480837021,        0.0017780812,       1583742.,  1583741.8515009494
 0.77,        0.0478597925,       -0.0004723985,       1599990.,  1599989.8506737740
 0.78,        0.0445259797,       -0.0006551902,       1614138.,  1614137.8502646778
 0.79,        0.0422461045,       -0.0005521569,       1626052.,  1626051.8498737253
 0.80,        0.0410817438,       -0.0005273387,       1643554.,  1643553.8489666395
 0.81,        0.0387176222,        0.0011250835,       1659099.,  1659098.8482526271
 0.82,        0.0370918503,       -0.0002097416,       1669148.,  1669147.8479322488
 0.83,        0.0350100633,       -0.0003426363,       1683080.,  1683079.8474155513
 0.84,        0.0339158730,       -0.0006407294,       1694179.,  1694178.8470939305
 0.85,        0.0318364180,        0.0001480739,       1705364.,  1705363.8467925903
 0.86,        0.0304687103,        0.0003044113,       1719499.,  1719498.8461588486
 0.87,        0.0288637095,        0.0007565734,       1732047.,  1732046.8458650135
 0.88,        0.0267818022,        0.0000701988,       1738715.,  1738714.8457781249
 0.89,        0.0246200412,        0.0003515688,       1751282.,  1751281.8452975778
 0.90,        0.0218217532,       -0.0002408352,       1761972.,  1761971.8451125363
 0.91,        0.0211196224,       -0.0011132723,       1769387.,  1769386.8451811634
 0.92,        0.0187849740,        0.0005810231,       1780681.,  1780680.8448951435
 0.93,        0.0165682676,        0.0009029566,       1789556.,  1789555.8448596639
 0.94,        0.0143515428,       -0.0005688428,       1801550.,  1801549.8444668949
 0.95,        0.0129305191,        0.0007398646,       1807428.,  1807427.8446498297
 0.96,        0.0106281791,       -0.0000617082,       1815285.,  1815284.8447223469
 0.97,        0.0082188908,        0.0003070070,       1823496.,  1823495.8446497642
 0.98,        0.0057671814,        0.0001724889,       1830799.,  1830798.8446769840
 0.99,        0.0025293387,       -0.0006133231,       1836759.,  1836758.8447914803
 1.00,        0.0016074197,       -0.0002989185,       1844331.,  1844330.8449769714
