mu, q, u, number, w_total
 0.52,        0.0724054761,       -0.0003331187,       1115293.,  1076292.5482964022
 0.53,        0.0723182890,        0.0005067002,       1138473.,  1098944.9214761793
 0.54,        0.0723007292,       -0.0008978437,       1162027.,  1121866.9030697336
 0.55,        0.0712643954,       -0.0004369813,       1186411.,  1145683.0207031891
 0.56,        0.0692452259,       -0.0001315691,       1207996.,  1166712.8614318462
 0.57,        0.0684946462,        0.0003634201,       1230841.,  1189042.7098449976
 0.58,        0.0676157897,        0.0012948118,       1252795.,  1210493.2158169814
 0.59,        0.0675693796,       -0.0004765829,       1275095.,  1232272.1351256021
 0.60,        0.0665136989,        0.0004415954,       1296266.,  1252923.1118325477
 0.61,        0.0644800744,       -0.0010365298,       1319812.,  1275890.9978210432
 0.62,        0.0630225843,       -0.0009094639,       1339502.,  1295184.9212958310
 0.63,        0.0630213985,        0.0003685303,       1358446.,  1313734.5594204606
 0.64,        0.0608191225,        0.0001986725,       1379120.,  1334001.6334380265
 0.65,        0.0601921628,       -0.0012047654,       1396852.,  1351411.7603530502
 0.66,        0.0580401001,       -0.0015425107,       1417880.,  1371864.1242312992
 0.67,        0.0565627197,       -0.0009039132,       1436076.,  1389829.4083446003
 0.68,        0.0563165311,       -0.0001645952,       1454724.,  1408042.8995512510
 0.69,        0.0545315383,        0.0000794712,       1471404.,  1424479.7151673511
 0.70,        0.0533419799,        0.0000660553,       1488999.,  1441714.0523761185
 0.71,        0.0520787165,        0.0006046338,       1508127.,  1460490.2504136348
 0.72,        0.0512014823,       -0.0006905579,       1519797.,  1471986.8154045506
 0.73,        0.0494071503,       -0.0011846696,       1538844.,  1490705.6975446371
 0.74,        0.0472010600,       -0.0001688764,       1556125.,  1507664.3736002715
 0.75,        0.0463930142,       -0.0002017316,       1571277.,  1522584.5000121095
 0.76,        0.0454016830,        0.0017257599,       1583742.,  1534839.8319458999
 0.77,        0.0452377026,       -0.0004541401,       1599990.,  1550827.1258719258
 0.78,        0.0420506553,       -0.0006288517,       1614138.,  1564841.9795167800
 0.79,        0.0399011148,       -0.0005399073,       1626052.,  1576629.0836983253
 0.80,        0.0388336463,       -0.0005183305,       1643554.,  1593839.2258006446
 0.81,        0.0365694524,        0.0010957045,       1659099.,  1609153.9642159115
 0.82,        0.0350424647,       -0.0001958844,       1669148.,  1619104.3389080977
 0.83,        0.0330769980,       -0.0003273820,       1683080.,  1632869.0985967405
 0.84,        0.0320684880,       -0.0006170988,       1694179.,  1643870.0295337555
 0.85,        0.0300685118,        0.0001578455,       1705364.,  1654954.9382146283
 0.86,        0.0288260792,        0.0002862865,       1719499.,  1668897.6720845443
 0.87,        0.0273145719,        0.0007240434,       1732047.,  1681353.1030198652
 0.88,        0.0253345556,        0.0000841350,       1738715.,  1688000.8151597660
 0.89,        0.0232736190,        0.0003353368,       1751282.,  1700421.9455049140
 0.90,        0.0206074552,       -0.0002396458,       1761972.,  1711061.8322770426
 0.91,        0.0199800484,       -0.0010901605,       1769387.,  1718501.3986462525
 0.92,        0.0178049946,        0.0005556226,       1780681.,  1729713.8664447484
 0.93,        0.0156913261,        0.0008656627,       1789556.,  1738581.4326187400
 0.94,        0.0135986681,       -0.0005289408,       1801550.,  1750457.2861308372
 0.95,        0.0122223325,        0.0007187051,       1807428.,  1756405.0092435600
 0.96,        0.0100704894,       -0.0000735646,       1815285.,  1764293.6922677646
 0.97,        0.0077824044,        0.0002777069,       1823496.,  1772489.1177481036
 0.98,        0.0054497181,        0.0001935968,       1830799.,  1779809.1970831705
 0.99,        0.0023818109,       -0.0005836688,       1836759.,  1785818.3878326998
 1.00,        0.0015404624,       -0.0002832885,       1844331.,  1793463.0509139139
