mu, q, u, number, w_total
 0.45,        0.0029953077,        0.0011667573,        733760.,   376234.1502040991
 0.46,        0.0045150208,       -0.0002790065,        755403.,   386573.2747801009
 0.47,        0.0028223853,       -0.0003186443,        778995.,   398879.3127440119
 0.48,        0.0040024571,        0.0002851441,        804715.,   412108.6054630520
 0.49,        0.0037894138,        0.0001306801,        824998.,   421025.5620195036
 0.50,        0.0042260724,        0.0001909190,        851152.,   433600.4340692103
 0.51,        0.0039096684,       -0.0003532358,        876880.,   445806.1834442465
 0.52,        0.0034209074,       -0.0003732474,        901797.,   458994.2763061787
 0.53,        0.0032097815,       -0.0000850076,        925369.,   469455.3798481670
 0.54,        0.0036463137,        0.0011025384,        949877.,   481929.4336889227
 0.55,        0.0040416841,        0.0004499793,        977040.,   495002.7029004879
 0.56,        0.0034391609,        0.0000324911,       1001781.,   507282.9823469720
 0.57,        0.0041271215,       -0.0004452979,       1030582.,   521302.9223160876
 0.58,        0.0034077047,       -0.0003932018,       1053612.,   531681.6565000645
 0.59,        0.0041303587,        0.0003177051,       1081248.,   544700.5291723206
 0.60,        0.0042082480,       -0.0005795184,       1108221.,   558201.9776435246
 0.61,        0.0037229756,        0.0000719691,       1134857.,   570140.5192719906
 0.62,        0.0035482199,       -0.0002259905,       1163527.,   584209.4709397446
 0.63,        0.0038959766,       -0.0002126453,       1190398.,   597667.0939531485
 0.64,        0.0044420973,       -0.0000848021,       1218303.,   610184.1552904107
 0.65,        0.0041111205,        0.0003470947,       1247434.,   623967.9953953410
 0.66,        0.0041730120,       -0.0002439618,       1274226.,   636878.7005689553
 0.67,        0.0040305135,        0.0002571200,       1303214.,   650563.0440860675
 0.68,        0.0029891119,        0.0004142583,       1331355.,   663267.1256758829
 0.69,        0.0032609747,        0.0001370349,       1358579.,   675856.7960536907
 0.70,        0.0033394045,        0.0003695711,       1390326.,   691513.6228373047
 0.71,        0.0034474727,       -0.0002732041,       1418475.,   704574.7123308646
 0.72,        0.0038280797,       -0.0000462557,       1446635.,   717459.9853845962
 0.73,        0.0033885016,       -0.0000312860,       1477984.,   731883.1433070579
 0.74,        0.0034726373,       -0.0002674354,       1507932.,   746533.7888645239
 0.75,        0.0031086094,       -0.0001771697,       1538021.,   760000.6565846102
 0.76,        0.0034789420,        0.0003153902,       1569157.,   774273.9652321077
 0.77,        0.0030633081,        0.0005787716,       1600894.,   789366.9619108277
 0.78,        0.0028270870,        0.0002739898,       1634426.,   804865.3051856692
 0.79,        0.0029364832,       -0.0010085378,       1662033.,   816845.6334119210
 0.80,        0.0027910404,        0.0003884795,       1692545.,   831011.3093718970
 0.81,        0.0025066444,        0.0000244411,       1725547.,   846636.7634932566
 0.82,        0.0024730022,       -0.0002197255,       1754684.,   859747.1355369515
 0.83,        0.0021869216,        0.0004509712,       1788700.,   875390.2721569435
 0.84,        0.0022591445,       -0.0001349010,       1820199.,   889828.2404267193
 0.85,        0.0023831274,       -0.0000525731,       1852751.,   904470.6662798657
 0.86,        0.0016874357,       -0.0002841786,       1883289.,   918730.7757162843
 0.87,        0.0024439893,       -0.0002523962,       1917508.,   933988.6373867365
 0.88,        0.0014614282,       -0.0001736487,       1951116.,   948900.8497594348
 0.89,        0.0017206010,       -0.0000906891,       1983389.,   964313.6186280530
 0.90,        0.0014523231,       -0.0000611063,       2017398.,   978867.6065029654
 0.91,        0.0011683020,        0.0000895996,       2049867.,   993403.5691249776
 0.92,        0.0012248389,       -0.0003109001,       2084884.,  1009808.8099950573
 0.93,        0.0004145122,       -0.0000887711,       2117500.,  1025640.3656943501
 0.94,        0.0010512663,       -0.0002831988,       2151908.,  1040261.8652189695
 0.95,        0.0010309368,       -0.0001455562,       2185851.,  1054701.3337749322
 0.96,        0.0004620836,       -0.0001080336,       2217546.,  1068650.1189842792
 0.97,        0.0002131450,       -0.0001939736,       2252723.,  1083700.6669715375
 0.98,        0.0006265300,        0.0003008570,       2293007.,  1102188.2660574412
 0.99,        0.0005660493,       -0.0000207151,       2327515.,  1117513.2420884799
 1.00,       -0.0001125021,        0.0001168920,       2360391.,  1133615.4930258919
