mu, q, u, number, w_total
 0.79,        0.0117093211,       -0.0003394954,       1669638.,  1630755.6685041795
 0.80,        0.0119637006,        0.0002483120,       1696000.,  1656438.6370668595
 0.81,        0.0119379732,       -0.0000505819,       1724815.,  1684503.8278290308
 0.82,        0.0090545176,        0.0000948580,       1749570.,  1708558.8896235395
 0.83,        0.0102997942,        0.0003975642,       1773921.,  1732312.5799744930
 0.84,        0.0093098980,       -0.0010669997,       1802504.,  1760057.5709137830
 0.85,        0.0089057275,       -0.0002922247,       1829990.,  1786853.7765578278
 0.86,        0.0086009815,       -0.0006105886,       1853458.,  1809680.0800178819
 0.87,        0.0076374598,       -0.0003281852,       1883442.,  1838833.5187388808
 0.88,        0.0070426205,       -0.0010127923,       1908101.,  1862884.8200424777
 0.89,        0.0066185040,        0.0004583221,       1935668.,  1889656.0154427702
 0.90,        0.0064164897,       -0.0002517123,       1963593.,  1916859.2988691605
 0.91,        0.0060145085,       -0.0002085053,       1987267.,  1939817.6610542350
 0.92,        0.0062270361,        0.0004737545,       2012279.,  1964175.2588710675
 0.93,        0.0048049162,       -0.0003892901,       2039001.,  1990227.1036158814
 0.94,        0.0043559147,        0.0004654030,       2068116.,  2018452.9387478894
 0.95,        0.0027333860,        0.0001409037,       2093452.,  2043125.1690077512
 0.96,        0.0029487666,       -0.0002822018,       2119403.,  2068430.0043477919
 0.97,        0.0016721715,       -0.0008639715,       2149461.,  2097559.2501246678
 0.98,        0.0017274255,        0.0003589670,       2176181.,  2123619.6634742878
 0.99,        0.0006640982,       -0.0001895510,       2201580.,  2148256.3127933908
 1.00,        0.0001331721,        0.0001403509,       2227307.,  2173273.3232075665
