mu, q, u, number, w_total
 0.34,       -0.0174750146,       -0.0003133799,        502326.,   502326.0000000000
 0.35,       -0.0150102476,       -0.0018302999,        523079.,   523079.0000000000
 0.36,       -0.0144743757,       -0.0000796144,        544811.,   544811.0000000000
 0.37,       -0.0130687266,        0.0000214861,        565924.,   565924.0000000000
 0.38,       -0.0117574418,        0.0014494104,        587977.,   587977.0000000000
 0.39,       -0.0125727117,        0.0002069814,        609083.,   609083.0000000000
 0.40,       -0.0113687139,       -0.0000799471,        630039.,   630039.0000000000
 0.41,       -0.0101576474,       -0.0008433440,        653072.,   653072.0000000000
 0.42,       -0.0106406147,        0.0005485341,        675649.,   675649.0000000000
 0.43,       -0.0097889024,       -0.0009862485,        700843.,   700843.0000000000
 0.44,       -0.0088500375,        0.0008964054,        724570.,   724570.0000000000
 0.45,       -0.0091129714,        0.0008431003,        746933.,   746933.0000000000
 0.46,       -0.0086348178,       -0.0005270803,        770830.,   770830.0000000000
 0.47,       -0.0090216901,       -0.0003689945,        796584.,   796584.0000000000
 0.48,       -0.0072437274,       -0.0005285883,        820410.,   820410.0000000000
 0.49,       -0.0075853469,        0.0012923592,        844396.,   844396.0000000000
 0.50,       -0.0080426971,       -0.0003047177,        870609.,   870609.0000000000
 0.51,       -0.0083432406,       -0.0004369667,        893886.,   893886.0000000000
 0.52,       -0.0060718431,       -0.0000486438,        921830.,   921830.0000000000
 0.53,       -0.0070571912,        0.0002871401,        946725.,   946725.0000000000
 0.54,       -0.0055137961,       -0.0001115003,        972365.,   972365.0000000000
 0.55,       -0.0055135652,        0.0003460765,       1000470.,  1000470.0000000000
 0.56,       -0.0059779104,       -0.0005091497,       1027102.,  1027102.0000000000
 0.57,       -0.0042446003,       -0.0007752368,       1053079.,  1053079.0000000000
 0.58,       -0.0045432569,        0.0011961394,       1080221.,  1080221.0000000000
 0.59,       -0.0049857957,        0.0006381470,       1107883.,  1107883.0000000000
 0.60,       -0.0041345545,        0.0000369976,       1135878.,  1135878.0000000000
 0.61,       -0.0046552037,       -0.0001981648,       1164943.,  1164943.0000000000
 0.62,       -0.0024780916,        0.0010302630,       1192638.,  1192638.0000000000
 0.63,       -0.0037880158,        0.0006984996,       1221093.,  1221093.0000000000
 0.64,       -0.0034138445,       -0.0003037270,       1250319.,  1250319.0000000000
 0.65,       -0.0036225599,        0.0002151960,       1280807.,  1280807.0000000000
 0.66,       -0.0031674789,        0.0005624260,       1308454.,  1308454.0000000000
 0.67,       -0.0026151031,       -0.0001760097,       1338407.,  1338407.0000000000
 0.68,       -0.0019561102,       -0.0001454329,       1371095.,  1371095.0000000000
 0.69,       -0.0018013914,       -0.0000092916,       1399971.,  1399971.0000000000
 0.70,       -0.0011933043,       -0.0002731036,       1429312.,  1429312.0000000000
 0.71,       -0.0012964189,        0.0000755752,       1458586.,  1458586.0000000000
 0.72,       -0.0012145398,        0.0011665450,       1489447.,  1489447.0000000000
 0.73,       -0.0001262692,        0.0005312337,       1519622.,  1519622.0000000000
 0.74,       -0.0017680723,       -0.0000631002,       1553936.,  1553936.0000000000
 0.75,       -0.0008249903,       -0.0001649641,       1585032.,  1585032.0000000000
 0.76,       -0.0021715414,        0.0002406728,       1616739.,  1616739.0000000000
 0.77,       -0.0009157894,       -0.0003370534,       1649242.,  1649242.0000000000
 0.78,       -0.0006473690,       -0.0003184084,       1680895.,  1680895.0000000000
 0.79,       -0.0020607933,       -0.0003293470,       1715028.,  1715028.0000000000
 0.80,       -0.0010076385,        0.0001699184,       1747925.,  1747925.0000000000
 0.81,       -0.0002329849,        0.0009964070,       1781422.,  1781422.0000000000
 0.82,        0.0004456889,       -0.0003353426,       1815331.,  1815331.0000000000
 0.83,        0.0001669026,       -0.0010345867,       1848335.,  1848335.0000000000
 0.84,       -0.0003386373,        0.0002079348,       1883113.,  1883113.0000000000
 0.85,       -0.0002775403,        0.0000381901,       1917940.,  1917940.0000000000
 0.86,        0.0004210654,        0.0007957795,       1950618.,  1950618.0000000000
 0.87,       -0.0006267104,        0.0010073473,       1987704.,  1987704.0000000000
 0.88,       -0.0003809311,       -0.0005346469,       2019623.,  2019623.0000000000
 0.89,       -0.0001954506,       -0.0003336015,       2055940.,  2055940.0000000000
 0.90,        0.0009431961,       -0.0006007627,       2089041.,  2089041.0000000000
 0.91,       -0.0005436093,       -0.0000720439,       2125009.,  2125009.0000000000
 0.92,       -0.0002706658,        0.0003050439,       2163725.,  2163725.0000000000
 0.93,        0.0006233875,        0.0000360695,       2199923.,  2199923.0000000000
 0.94,        0.0000104532,        0.0007301759,       2237776.,  2237776.0000000000
 0.95,        0.0003323918,       -0.0009199843,       2269246.,  2269246.0000000000
 0.96,       -0.0006881055,       -0.0000642197,       2309596.,  2309596.0000000000
 0.97,       -0.0004408871,        0.0003895618,       2345743.,  2345743.0000000000
 0.98,        0.0005432770,        0.0001113272,       2383120.,  2383120.0000000000
 0.99,       -0.0002029612,        0.0000914762,       2420656.,  2420656.0000000000
 1.00,        0.0000675996,        0.0002224457,       2458248.,  2458248.0000000000
