mu, q, u, number, w_total
 0.74,       -0.0017345772,       -0.0000622984,       1553936.,  1546925.7327891127
 0.75,       -0.0007981363,       -0.0001637861,       1585032.,  1577879.0387535519
 0.76,       -0.0021387045,        0.0002425001,       1616739.,  1609441.3291255329
 0.77,       -0.0008910208,       -0.0003369587,       1649242.,  1641780.4754715115
 0.78,       -0.0006306503,       -0.0003165207,       1680895.,  1673274.6864816640
 0.79,       -0.0020366246,       -0.0003252121,       1715028.,  1707246.1191940727
 0.80,       -0.0009830113,        0.0001648563,       1747925.,  1740001.4160064086
 0.81,       -0.0002198512,        0.0009893442,       1781422.,  1773329.8919682677
 0.82,        0.0004543322,       -0.0003397604,       1815331.,  1807076.4440296628
 0.83,        0.0001767633,       -0.0010269127,       1848335.,  1839901.2772075995
 0.84,       -0.0003245393,        0.0002052919,       1883113.,  1874546.4408344666
 0.85,       -0.0002631469,        0.0000340542,       1917940.,  1909195.8497413048
 0.86,        0.0004321635,        0.0007934343,       1950618.,  1941713.1621383131
 0.87,       -0.0006127608,        0.0010058824,       1987704.,  1978620.2785574622
 0.88,       -0.0003712115,       -0.0005331377,       2019623.,  2010373.1627588989
 0.89,       -0.0001883264,       -0.0003314528,       2055940.,  2046538.4103947217
 0.90,        0.0009488382,       -0.0006016004,       2089041.,  2079467.8484655293
 0.91,       -0.0005319123,       -0.0000677393,       2125009.,  2115251.0517184008
 0.92,       -0.0002621555,        0.0002993720,       2163725.,  2153776.8006680240
 0.93,        0.0006258462,        0.0000360249,       2199923.,  2189825.2870519115
 0.94,        0.0000187771,        0.0007283494,       2237776.,  2227483.6636535446
 0.95,        0.0003356334,       -0.0009134854,       2269246.,  2258793.9603051655
 0.96,       -0.0006809301,       -0.0000636442,       2309596.,  2298936.5274632918
 0.97,       -0.0004399098,        0.0003896427,       2345743.,  2334928.8003485044
 0.98,        0.0005420980,        0.0001062811,       2383120.,  2372123.2751707775
 0.99,       -0.0002008805,        0.0000898830,       2420656.,  2409467.5223822086
 1.00,        0.0000683505,        0.0002165437,       2458248.,  2446874.3674995415
